CAGL0A00165g CAGL0A00187g
CAGL0D02200g CAGL0D02222g
CAGL0D02222g CAGL0D02244g
CAGL0D02244g CAGL0D02266g
CAGL0D02266g CAGL0D02288g
CAGL0D02288g CAGL0D02310g
CAGL0D02310g CAGL0D02332g
CAGL0D02332g CAGL0D02354g
CAGL0D02354g CAGL0D02376g
CAGL0D02376g CAGL0D02398g
CAGL0D02398g CAGL0D02420g
CAGL0D02420g CAGL0D02442g
CAGL0D02442g CAGL0D02464g
CAGL0D02464g CAGL0D02486g
CAGL0D02486g CAGL0D02508g
CAGL0D02508g CAGL0D02530g
CAGL0D02530g CAGL0D02552g
CAGL0D02552g CAGL0D02574g
CAGL0D02574g CAGL0D02596g
CAGL0D02596g CAGL0D02618g
CAGL0D02618g CAGL0D02640g
CAGL0D02640g CAGL0D02662g
CAGL0D02662g CAGL0D02684g
CAGL0D02684g CAGL0D02706g
CAGL0D02706g CAGL0D02728g
CAGL0D02728g CAGL0D02750g
CAGL0D02750g CAGL0D02772g
CAGL0D02772g CAGL0D02794g
CAGL0D02794g CAGL0D02816g
CAGL0D02816g CAGL0D02838g
CAGL0D02838g CAGL0D02860g
CAGL0D02860g CAGL0D02882g
CAGL0D02882g CAGL0D02904g
CAGL0D02904g CAGL0D02926g
CAGL0D02926g CAGL0D02948g
CAGL0D02948g CAGL0D02970g
CAGL0D02970g CAGL0D02992g
CAGL0D02992g CAGL0D03014g
CAGL0D03014g CAGL0D03036g
CAGL0D03036g CAGL0D03058g
CAGL0D03058g CAGL0D03080g
CAGL0D03080g CAGL0D03102g
CAGL0D03102g CAGL0D03124g
CAGL0D03124g CAGL0D03146g
CAGL0D03146g CAGL0D03168g
CAGL0D03168g CAGL0D03190g
CAGL0D03190g CAGL0D03212g
CAGL0D03212g CAGL0D03234g
CAGL0D03234g CAGL0D03256g
CAGL0D03256g CAGL0D03278g
CAGL0D03278g CAGL0D03300g
CAGL0D03300g CAGL0D03322g
CAGL0D03322g CAGL0D03344g
CAGL0D03344g CAGL0D03388g
CAGL0D03388g CAGL0D03410g
CAGL0D03410g CAGL0D03432g
CAGL0D03432g CAGL0D03454g
CAGL0D03454g CAGL0D03498g
CAGL0D03498g CAGL0D03520g
CAGL0D03520g CAGL0D03542g
CAGL0D03542g CAGL0D03564g
CAGL0D03564g CAGL0D03586g
CAGL0D03586g CAGL0D03608g
CAGL0D03608g CAGL0D03630g
CAGL0D03630g CAGL0D03652g
CAGL0D03652g CAGL0D03674g
CAGL0D03674g CAGL0D03696g
CAGL0D03696g CAGL0D03718g
CAGL0D03718g CAGL0D03740g
CAGL0D03740g CAGL0D03762g
CAGL0D03762g CAGL0D03784g
CAGL0D03784g CAGL0D03806g
CAGL0D03806g CAGL0D03828g
CAGL0D03828g CAGL0D03850g
CAGL0D03850g CAGL0D03872g
CAGL0D03872g CAGL0D03894g
CAGL0D03894g CAGL0D03916g
CAGL0D03916g CAGL0D03938g
CAGL0D03938g CAGL0D03960g
CAGL0D03960g CAGL0D03982g
CAGL0D03982g CAGL0D04004g
CAGL0D04004g CAGL0D04026g
CAGL0D04026g CAGL0D04048g
CAGL0D04048g CAGL0D04070g
CAGL0D04070g CAGL0D04092g
CAGL0D04092g CAGL0D04114g
CAGL0D04114g CAGL0D04136g
CAGL0D04136g CAGL0D04158g
CAGL0D04158g CAGL0D04180g
CAGL0D04180g CAGL0D04202g
CAGL0D04202g CAGL0D04246g
CAGL0D04246g CAGL0D04268g
CAGL0D04268g CAGL0D04290g
CAGL0D04290g CAGL0D04312g
CAGL0D04312g CAGL0D04356g
CAGL0D04356g CAGL0D04378g
CAGL0D04378g CAGL0D04394g
CAGL0D04394g CAGL0D04400g
CAGL0D04400g CAGL0D04422g
CAGL0D04422g CAGL0D04444g
CAGL0D04444g CAGL0D04466g
CAGL0D04466g CAGL0D04488g
CAGL0D04488g CAGL0D04510g
CAGL0D04510g CAGL0D04576g
CAGL0D04576g CAGL0D04620g
CAGL0D04620g CAGL0D04642g
CAGL0D04642g CAGL0D04686g
CAGL0D04686g CAGL0D04708g
CAGL0D04708g CAGL0D04730g
CAGL0D04730g CAGL0D04752g
CAGL0D04752g CAGL0D04774g
CAGL0D04774g CAGL0D04796g
CAGL0D04796g CAGL0D04818g
CAGL0D04818g CAGL0D04834g
CAGL0D04834g CAGL0D04840g
CAGL0D04840g CAGL0D04862g
CAGL0D04862g CAGL0D04884g
CAGL0D04884g CAGL0D04928g
CAGL0D04928g CAGL0D04950g
CAGL0D04950g CAGL0D04972g
CAGL0D04972g CAGL0D04994g
CAGL0D04994g CAGL0D05016g
CAGL0D05016g CAGL0D05060g
CAGL0D05060g CAGL0D05082g
CAGL0D05082g CAGL0D05148g
CAGL0D05148g CAGL0D05170g
CAGL0D05170g CAGL0D05192g
CAGL0D05192g CAGL0D05214g
CAGL0D05214g CAGL0D05236g
CAGL0D05236g CAGL0D05258g
CAGL0D05258g CAGL0D05280g
CAGL0D05280g CAGL0D05302g
CAGL0D05302g CAGL0D05318g
CAGL0D05318g CAGL0D05324g
CAGL0D05324g CAGL0D05346g
CAGL0D05346g CAGL0D05368g
CAGL0D05368g CAGL0D05412g
CAGL0D05412g CAGL0D05434g
CAGL0D05434g CAGL0D05456g
CAGL0D05456g CAGL0D05478g
CAGL0D05478g CAGL0D05500g
CAGL0D05500g CAGL0D05522g
CAGL0D05522g CAGL0D05544g
CAGL0D05544g CAGL0D05566g
CAGL0D05566g CAGL0D05588g
CAGL0D05588g CAGL0D05610g
CAGL0D05610g CAGL0D05632g
CAGL0D05632g CAGL0D05654g
CAGL0D05654g CAGL0D05676g
CAGL0D05676g CAGL0D05698g
CAGL0D05698g CAGL0D05720g
CAGL0D05720g CAGL0D05742g
CAGL0D05742g CAGL0D05764g
CAGL0D05764g CAGL0D05786g
CAGL0D05786g CAGL0D05808g
CAGL0D05808g CAGL0D05852g
CAGL0D05852g CAGL0D05874g
CAGL0D05874g CAGL0D05896g
CAGL0D05896g CAGL0D05918g
CAGL0D05918g CAGL0D05940g
CAGL0D05940g CAGL0D05962g
CAGL0D05962g CAGL0D06006g
CAGL0D06006g CAGL0D06028g
CAGL0D06028g CAGL0D06050g
CAGL0D06050g CAGL0D06094g
CAGL0D06094g CAGL0D06138g
CAGL0D06138g CAGL0D06154g
CAGL0D06154g CAGL0D06160g
CAGL0D06160g CAGL0D06182g
CAGL0D06182g CAGL0D06204g
CAGL0D06204g CAGL0D06226g
CAGL0D06226g CAGL0D06270g
CAGL0D06270g CAGL0D06292g
CAGL0D06292g CAGL0D06314g
CAGL0D06314g CAGL0D06336g
CAGL0D06336g CAGL0D06380g
CAGL0D06380g CAGL0D06402g
CAGL0D06402g CAGL0D06424g
CAGL0D06424g CAGL0D06446g
CAGL0D06446g CAGL0D06468g
CAGL0D06468g CAGL0D06490g
CAGL0D06490g CAGL0D06512g
CAGL0D06512g CAGL0D06534g
CAGL0D06534g CAGL0D06556g
CAGL0D06556g CAGL0D06578g
CAGL0D06578g CAGL0D06600g
CAGL0D06600g CAGL0D06622g
CAGL0D06622g CAGL0D06644g
CAGL0D06644g CAGL0D06666g
CAGL0D06666g CAGL0D06688g
CAGL0D06688g CAGL0D06710g
CAGL0E00187g CAGL0E00231g
CAGL0E00231g CAGL0E00275g
CAGL0E00275g CAGL0E00341g
CAGL0E00341g CAGL0E00363g
CAGL0E00363g CAGL0E00385g
CAGL0E00385g CAGL0E00407g
CAGL0E00407g CAGL0E00429g
CAGL0E00429g CAGL0E00451g
CAGL0E00451g CAGL0E00473g
CAGL0E00473g CAGL0E00495g
CAGL0E00495g CAGL0E00517g
CAGL0E00517g CAGL0E00539g
CAGL0E00539g CAGL0E00561g
CAGL0E00561g CAGL0E00583g
CAGL0E00583g CAGL0E00605g
CAGL0E00605g CAGL0E00627g
CAGL0E00627g CAGL0E00649g
CAGL0E00649g CAGL0E00671g
CAGL0E00671g CAGL0E00693g
CAGL0E00693g CAGL0E00715g
CAGL0E00715g CAGL0E00737g
CAGL0E00737g CAGL0E00759g
CAGL0E00759g CAGL0E00781g
CAGL0E00781g CAGL0E00803g
CAGL0E00803g CAGL0E00847g
CAGL0E00847g CAGL0E00869g
CAGL0E00869g CAGL0E00891g
CAGL0E00891g CAGL0E00913g
CAGL0E00913g CAGL0E00935g
CAGL0E00935g CAGL0E00957g
CAGL0E00957g CAGL0E00979g
CAGL0E00979g CAGL0E01001g
CAGL0E01001g CAGL0E01023g
CAGL0E01023g CAGL0E01045g
CAGL0E01045g CAGL0E01067g
CAGL0E01067g CAGL0E01089g
CAGL0E01089g CAGL0E01111g
CAGL0E01111g CAGL0E01133g
CAGL0E01133g CAGL0E01155g
CAGL0E01155g CAGL0E01177g
CAGL0E01177g CAGL0E01199g
CAGL0E01199g CAGL0E01221g
CAGL0E01221g CAGL0E01243g
CAGL0E01243g CAGL0E01265g
CAGL0E01265g CAGL0E01287g
CAGL0E01287g CAGL0E01309g
CAGL0E01309g CAGL0E01331g
CAGL0E01331g CAGL0E01353g
CAGL0E01353g CAGL0E01397g
CAGL0E01397g CAGL0E01419g
CAGL0E01419g CAGL0E01441g
CAGL0E01441g CAGL0E01463g
CAGL0E01463g CAGL0E01485g
CAGL0E01485g CAGL0E01507g
CAGL0E01507g CAGL0E01529g
CAGL0E01529g CAGL0E01551g
CAGL0E01551g CAGL0E01567g
CAGL0E01567g CAGL0E01573g
CAGL0E01573g CAGL0E01595g
CAGL0E01595g CAGL0E01617g
CAGL0E01617g CAGL0E01639g
CAGL0E01639g CAGL0E01661g
CAGL0E01661g CAGL0E01683g
CAGL0E01683g CAGL0E01705g
CAGL0E01705g CAGL0E01727g
CAGL0E01727g CAGL0E01749g
CAGL0E01749g CAGL0E01771g
CAGL0E01771g CAGL0E01793g
CAGL0E01793g CAGL0E01815g
CAGL0E01815g CAGL0E01837g
CAGL0E01837g CAGL0E01859g
CAGL0E01859g CAGL0E01881g
CAGL0E01881g CAGL0E01903g
CAGL0E01903g CAGL0E01925g
CAGL0E01925g CAGL0E01947g
CAGL0E01947g CAGL0E01969g
CAGL0E01969g CAGL0E01991g
CAGL0E01991g CAGL0E02013g
CAGL0E02013g CAGL0E02035g
CAGL0E02035g CAGL0E02057g
CAGL0E02057g CAGL0E02079g
CAGL0E02079g CAGL0E02101g
CAGL0E02101g CAGL0E02123g
CAGL0E02123g CAGL0E02145g
CAGL0E02145g CAGL0E02167g
CAGL0E02167g CAGL0E02189g
CAGL0E02189g CAGL0E02211g
CAGL0E02211g CAGL0E02233g
CAGL0E02233g CAGL0E02255g
CAGL0E02255g CAGL0E02299g
CAGL0E02299g CAGL0E02315g
CAGL0E02315g CAGL0E02321g
CAGL0E02321g CAGL0E02343g
CAGL0E02343g CAGL0E02365g
CAGL0E02365g CAGL0E02387g
CAGL0E02387g CAGL0E02409g
CAGL0E02409g CAGL0E02431g
CAGL0E02431g CAGL0E02453g
CAGL0E02453g CAGL0E02475g
CAGL0E02475g CAGL0E02497g
CAGL0E02497g CAGL0E02519g
CAGL0E02519g CAGL0E02541g
CAGL0E02541g CAGL0E02585g
CAGL0E02585g CAGL0E02607g
CAGL0E02607g CAGL0E02629g
CAGL0E02629g CAGL0E02651g
CAGL0E02651g CAGL0E02673g
CAGL0E02673g CAGL0E02695g
CAGL0E02695g CAGL0E02717g
CAGL0E02717g CAGL0E02739g
CAGL0E02739g CAGL0E02761g
CAGL0E02761g CAGL0E02783g
CAGL0E02783g CAGL0E02805g
CAGL0E02805g CAGL0E02827g
CAGL0E02827g CAGL0E02849g
CAGL0E02849g CAGL0E02871g
CAGL0E02871g CAGL0E02893g
CAGL0E02893g CAGL0E02915g
CAGL0E02915g CAGL0E02937g
CAGL0E02937g CAGL0E02959g
CAGL0E02959g CAGL0E02981g
CAGL0E02981g CAGL0E03003g
CAGL0E03003g CAGL0E03025g
CAGL0E03025g CAGL0E03069g
CAGL0E03069g CAGL0E03113g
CAGL0E03113g CAGL0E03157g
CAGL0E03157g CAGL0E03179g
CAGL0E03179g CAGL0E03201g
CAGL0E03201g CAGL0E03223g
CAGL0E03223g CAGL0E03245g
CAGL0E03245g CAGL0E03267g
CAGL0E03267g CAGL0E03289g
CAGL0E03289g CAGL0E03311g
CAGL0E03311g CAGL0E03355g
CAGL0E03355g Cgla_YGOB_YLR307C-A
Cgla_YGOB_YLR307C-A CAGL0E03421g
CAGL0E03421g CAGL0E03432g
CAGL0E03432g CAGL0E03454g
CAGL0E03454g CAGL0E03476g
CAGL0E03476g CAGL0E03498g
CAGL0E03498g CAGL0E03520g
CAGL0E03520g CAGL0E03542g
CAGL0E03542g CAGL0E03564g
CAGL0E03564g CAGL0E03608g
CAGL0E03608g CAGL0E03630g
CAGL0E03630g CAGL0E03652g
CAGL0E03652g CAGL0E03674g
CAGL0E03674g CAGL0E03718g
CAGL0E03718g CAGL0E03740g
CAGL0E03740g CAGL0E03762g
CAGL0E03762g CAGL0E03784g
CAGL0E03784g CAGL0E03806g
CAGL0E03806g CAGL0E03828g
CAGL0E03828g CAGL0E03850g
CAGL0E03850g CAGL0E03872g
CAGL0E03872g CAGL0E03894g
CAGL0E03894g CAGL0E03916g
CAGL0E03916g CAGL0E03938g
CAGL0E03938g CAGL0E03960g
CAGL0E03960g CAGL0E03982g
CAGL0E03982g CAGL0E04004g
CAGL0E04004g CAGL0E04026g
CAGL0E04026g CAGL0E04048g
CAGL0E04048g CAGL0E04070g
CAGL0E04070g CAGL0E04092g
CAGL0E04092g CAGL0E04114g
CAGL0E04114g CAGL0E04136g
CAGL0E04136g CAGL0E04158g
CAGL0E04158g CAGL0E04180g
CAGL0E04180g CAGL0E04224g
CAGL0E04224g CAGL0E04246g
CAGL0E04246g CAGL0E04268g
CAGL0E04268g CAGL0E04290g
CAGL0E04290g CAGL0E04312g
CAGL0E04312g CAGL0E04334g
CAGL0E04334g CAGL0E04356g
CAGL0E04356g CAGL0E04378g
CAGL0E04378g CAGL0E04400g
CAGL0E04400g CAGL0E04422g
CAGL0E04422g CAGL0E04444g
CAGL0E04444g CAGL0E04466g
CAGL0E04466g CAGL0E04488g
CAGL0E04488g CAGL0E04510g
CAGL0E04510g CAGL0E04532g
CAGL0E04532g CAGL0E04548g
CAGL0E04548g CAGL0E04554g
CAGL0E04554g CAGL0E04576g
CAGL0E04576g CAGL0E04598g
CAGL0E04598g CAGL0E04620g
CAGL0E04620g CAGL0E04642g
CAGL0E04642g CAGL0E04664g
CAGL0E04664g CAGL0E04686g
CAGL0E04686g CAGL0E04708g
CAGL0E04708g CAGL0E04752g
CAGL0E04752g CAGL0E04774g
CAGL0E04774g CAGL0E04796g
CAGL0E04796g CAGL0E04818g
CAGL0E04818g CAGL0E04840g
CAGL0E04840g CAGL0E04862g
CAGL0E04862g CAGL0E04884g
CAGL0E04884g CAGL0E04906g
CAGL0E04906g CAGL0E04928g
CAGL0E04928g CAGL0E04950g
CAGL0E04950g CAGL0E04972g
CAGL0E04972g CAGL0E04994g
CAGL0E04994g CAGL0E05016g
CAGL0E05016g CAGL0E05038g
CAGL0E05038g CAGL0E05060g
CAGL0E05060g CAGL0E05082g
CAGL0E05082g CAGL0E05104g
CAGL0E05104g CAGL0E05126g
CAGL0E05126g CAGL0E05148g
CAGL0E05148g CAGL0E05170g
CAGL0E05170g CAGL0E05192g
CAGL0E05192g CAGL0E05214g
CAGL0E05214g CAGL0E05236g
CAGL0E05236g CAGL0E05258g
CAGL0E05258g CAGL0E05280g
CAGL0E05280g CAGL0E05302g
CAGL0E05302g CAGL0E05324g
CAGL0E05324g CAGL0E05346g
CAGL0E05346g CAGL0E05368g
CAGL0E05368g CAGL0E05390g
CAGL0E05390g CAGL0E05412g
CAGL0E05412g CAGL0E05434g
CAGL0E05434g CAGL0E05456g
CAGL0E05456g CAGL0E05478g
CAGL0E05478g CAGL0E05500g
CAGL0E05500g CAGL0E05522g
CAGL0E05522g CAGL0E05566g
CAGL0E05566g CAGL0E05588g
CAGL0E05588g CAGL0E05610g
CAGL0E05610g CAGL0E05632g
CAGL0E05632g CAGL0E05654g
CAGL0E05654g CAGL0E05676g
CAGL0E05676g CAGL0E05698g
CAGL0E05698g CAGL0E05720g
CAGL0E05720g CAGL0E05742g
CAGL0E05742g CAGL0E05764g
CAGL0E05764g CAGL0E05786g
CAGL0E05786g CAGL0E05808g
CAGL0E05808g CAGL0E05830g
CAGL0E05830g CAGL0E05874g
CAGL0E05874g CAGL0E05896g
CAGL0E05896g CAGL0E05918g
CAGL0E05918g CAGL0E05940g
CAGL0E05940g CAGL0E05962g
CAGL0E05962g CAGL0E05984g
CAGL0E05984g CAGL0E06006g
CAGL0E06006g CAGL0E06028g
CAGL0E06028g CAGL0E06050g
CAGL0E06050g CAGL0E06072g
CAGL0E06072g CAGL0E06094g
CAGL0E06094g CAGL0E06116g
CAGL0E06116g CAGL0E06138g
CAGL0E06138g CAGL0E06160g
CAGL0E06160g CAGL0E06182g
CAGL0E06182g CAGL0E06204g
CAGL0E06204g CAGL0E06226g
CAGL0E06226g CAGL0E06248g
CAGL0E06248g CAGL0E06270g
CAGL0E06270g CAGL0E06292g
CAGL0E06292g CAGL0E06314g
CAGL0E06314g CAGL0E06336g
CAGL0E06336g Cgla_YGOB_YIL102C-A
Cgla_YGOB_YIL102C-A CAGL0E06358g
CAGL0E06358g CAGL0E06380g
CAGL0E06380g CAGL0E06402g
CAGL0E06402g CAGL0E06424g
CAGL0E06424g CAGL0E06446g
CAGL0E06446g CAGL0E06468g
CAGL0E06468g CAGL0E06490g
CAGL0E06490g CAGL0E06512g
CAGL0E06512g CAGL0E06534g
CAGL0E06534g CAGL0E06556g
CAGL0E06556g CAGL0E06600g
CAGL0E06600g CAGL0E06644g
CAGL0E06644g CAGL0E06666g
CAGL0E06666g CAGL0E06688g
CAGL0F00187g CAGL0F00209g
CAGL0F00209g CAGL0F00231g
CAGL0F00231g CAGL0F00253g
CAGL0F00253g CAGL0F00275g
CAGL0F00275g CAGL0F00297g
CAGL0F00297g CAGL0F00319g
CAGL0F00319g CAGL0F00341g
CAGL0F00341g CAGL0F00363g
CAGL0F00363g CAGL0F00407g
CAGL0F00407g CAGL0F00429g
CAGL0F00429g CAGL0F00451g
CAGL0F00451g CAGL0F00473g
CAGL0F00473g CAGL0F00495g
CAGL0F00495g CAGL0F00517g
CAGL0F00517g CAGL0F00539g
CAGL0F00539g CAGL0F00561g
CAGL0F00561g CAGL0F00583g
CAGL0F00583g CAGL0F00605g
CAGL0F00605g CAGL0F00627g
CAGL0F00627g CAGL0F00649g
CAGL0F00649g CAGL0F00671g
CAGL0F00671g CAGL0F00693g
CAGL0F00693g CAGL0F00715g
CAGL0F00715g CAGL0F00737g
CAGL0F00737g CAGL0F00759g
CAGL0F00759g CAGL0F00803g
CAGL0F00803g CAGL0F00825g
CAGL0F00825g CAGL0F00869g
CAGL0F00869g CAGL0F00891g
CAGL0F00891g CAGL0F00913g
CAGL0F00913g CAGL0F00935g
CAGL0F00935g CAGL0F00957g
CAGL0F00957g CAGL0F00979g
CAGL0F00979g CAGL0F01001g
CAGL0F01001g CAGL0F01023g
CAGL0F01023g CAGL0F01045g
CAGL0F01045g CAGL0F01089g
CAGL0F01089g CAGL0F01111g
CAGL0F01111g CAGL0F01133g
CAGL0F01133g CAGL0F01155g
CAGL0F01155g CAGL0F01177g
CAGL0F01177g CAGL0F01199g
CAGL0F01199g CAGL0F01221g
CAGL0F01221g CAGL0F01243g
CAGL0F01243g CAGL0F01265g
CAGL0F01265g CAGL0F01287g
CAGL0F01287g CAGL0F01331g
CAGL0F01331g CAGL0F01397g
CAGL0F01397g CAGL0F01419g
CAGL0F01419g CAGL0F01463g
CAGL0F01463g CAGL0F01485g
CAGL0F01485g CAGL0F01507g
CAGL0F01507g CAGL0F01529g
CAGL0F01529g CAGL0F01551g
CAGL0F01551g CAGL0F01573g
CAGL0F01573g CAGL0F01595g
CAGL0F01595g CAGL0F01617g
CAGL0F01617g CAGL0F01639g
CAGL0F01639g CAGL0F01661g
CAGL0F01661g CAGL0F01683g
CAGL0F01683g CAGL0F01705g
CAGL0F01705g CAGL0F01727g
CAGL0F01727g CAGL0F01749g
CAGL0F01749g CAGL0F01771g
CAGL0F01771g CAGL0F01793g
CAGL0F01793g CAGL0F01815g
CAGL0F01815g CAGL0F01837g
CAGL0F01837g CAGL0F01859g
CAGL0F01859g CAGL0F01881g
CAGL0F01881g CAGL0F01903g
CAGL0F01903g CAGL0F01925g
CAGL0F01925g CAGL0F01947g
CAGL0F01947g CAGL0F01969g
CAGL0F01969g CAGL0F01991g
CAGL0F01991g CAGL0F02013g
CAGL0F02013g CAGL0F02035g
CAGL0F02035g CAGL0F02057g
CAGL0F02057g CAGL0F02079g
CAGL0F02079g CAGL0F02101g
CAGL0F02101g CAGL0F02123g
CAGL0F02123g CAGL0F02145g
CAGL0F02145g CAGL0F02167g
CAGL0F02167g CAGL0F02233g
CAGL0F02233g CAGL0F02255g
CAGL0F02255g CAGL0F02277g
CAGL0F02277g CAGL0F02299g
CAGL0F02299g CAGL0F02343g
CAGL0F02343g CAGL0F02365g
CAGL0F02365g CAGL0F02387g
CAGL0F02387g CAGL0F02431g
CAGL0F02431g CAGL0F02453g
CAGL0F02453g CAGL0F02475g
CAGL0F02475g CAGL0F02497g
CAGL0F02497g CAGL0F02513g
CAGL0F02513g CAGL0F02519g
CAGL0F02519g CAGL0F02541g
CAGL0F02541g CAGL0F02563g
CAGL0F02563g CAGL0F02585g
CAGL0F02585g CAGL0F02607g
CAGL0F02607g CAGL0F02651g
CAGL0F02651g CAGL0F02673g
CAGL0F02673g CAGL0F02695g
CAGL0F02695g CAGL0F02717g
CAGL0F02717g CAGL0F02739g
CAGL0F02739g CAGL0F02761g
CAGL0F02761g CAGL0F02783g
CAGL0F02783g CAGL0F02805g
CAGL0F02805g CAGL0F02827g
CAGL0F02827g CAGL0F02849g
CAGL0F02849g CAGL0F02871g
CAGL0F02871g CAGL0F02893g
CAGL0F02893g CAGL0F02915g
CAGL0F02915g CAGL0F02937g
CAGL0F02937g CAGL0F02959g
CAGL0F02959g CAGL0F03003g
CAGL0F03003g CAGL0F03025g
CAGL0F03025g CAGL0F03047g
CAGL0F03047g CAGL0F03069g
CAGL0F03069g CAGL0F03091g
CAGL0F03091g CAGL0F03113g
CAGL0F03113g CAGL0F03135g
CAGL0F03135g CAGL0F03157g
CAGL0F03157g CAGL0F03179g
CAGL0F03179g CAGL0F03201g
CAGL0F03201g CAGL0F03223g
CAGL0F03223g CAGL0F03245g
CAGL0F03245g CAGL0F03261g
CAGL0F03261g CAGL0F03267g
CAGL0F03267g CAGL0F03289g
CAGL0F03289g CAGL0F03311g
CAGL0F03311g CAGL0F03333g
CAGL0F03333g CAGL0F03399g
CAGL0F03399g CAGL0F03421g
CAGL0F03421g CAGL0F03443g
CAGL0F03443g CAGL0F03465g
CAGL0F03465g CAGL0F03487g
CAGL0F03487g CAGL0F03531g
CAGL0F03531g CAGL0F03553g
CAGL0F03553g CAGL0F03575g
CAGL0F03575g CAGL0F03597g
CAGL0F03597g CAGL0F03619g
CAGL0F03619g CAGL0F03641g
CAGL0F03641g CAGL0F03663g
CAGL0F03663g CAGL0F03685g
CAGL0F03685g CAGL0F03707g
CAGL0F03707g CAGL0F03729g
CAGL0F03729g CAGL0F03751g
CAGL0F03751g CAGL0F03773g
CAGL0F03773g CAGL0F03795g
CAGL0F03795g CAGL0F03817g
CAGL0F03817g CAGL0F03839g
CAGL0F03839g CAGL0F03861g
CAGL0F03861g CAGL0F03883g
CAGL0F03883g CAGL0F03905g
CAGL0F03905g CAGL0F03927g
CAGL0F03927g CAGL0F03949g
CAGL0F03949g CAGL0F03971g
CAGL0F03971g CAGL0F03993g
CAGL0F03993g CAGL0F04015g
CAGL0F04015g CAGL0F04081g
CAGL0F04081g Cgla_YGOB_YBL026W-A
Cgla_YGOB_YBL026W-A CAGL0F04103g
CAGL0F04103g CAGL0F04125g
CAGL0F04125g CAGL0F04191g
CAGL0F04191g CAGL0F04213g
CAGL0F04213g CAGL0F04235g
CAGL0F04235g CAGL0F04257g
CAGL0F04257g CAGL0F04279g
CAGL0F04279g CAGL0F04301g
CAGL0F04301g CAGL0F04323g
CAGL0F04323g CAGL0F04345g
CAGL0F04345g CAGL0F04367g
CAGL0F04367g CAGL0F04389g
CAGL0F04389g CAGL0F04411g
CAGL0F04411g CAGL0F04433g
CAGL0F04433g Cgla_YGOB_Anc_7.478
Cgla_YGOB_Anc_7.478 CAGL0F04455g
CAGL0F04455g CAGL0F04477g
CAGL0F04477g CAGL0F04499g
CAGL0F04499g CAGL0F04521g
CAGL0F04521g CAGL0F04543g
CAGL0F04543g CAGL0F04565g
CAGL0F04565g CAGL0F04587g
CAGL0F04587g CAGL0F04609g
CAGL0F04609g CAGL0F04631g
CAGL0F04631g CAGL0F04653g
CAGL0F04653g CAGL0F04697g
CAGL0F04697g CAGL0F04719g
CAGL0F04719g CAGL0F04741g
CAGL0F04741g CAGL0F04763g
CAGL0F04763g CAGL0F04785g
CAGL0F04785g CAGL0F04807g
CAGL0F04807g CAGL0F04829g
CAGL0F04829g CAGL0F04851g
CAGL0F04851g CAGL0F04873g
CAGL0F04873g CAGL0F04895g
CAGL0F04895g CAGL0F04917g
CAGL0F04917g CAGL0F04939g
CAGL0F04939g CAGL0F04961g
CAGL0F04961g CAGL0F04983g
CAGL0F04983g CAGL0F05005g
CAGL0F05005g CAGL0F05027g
CAGL0F05027g CAGL0F05049g
CAGL0F05049g CAGL0F05071g
CAGL0F05071g CAGL0F05093g
CAGL0F05093g CAGL0F05115g
CAGL0F05115g CAGL0F05137g
CAGL0F05137g CAGL0F05159g
CAGL0F05159g CAGL0F05181g
CAGL0F05181g CAGL0F05203g
CAGL0F05203g CAGL0F05225g
CAGL0F05225g CAGL0F05247g
CAGL0F05247g CAGL0F05269g
CAGL0F05269g CAGL0F05329g
CAGL0F05329g CAGL0F05335g
CAGL0F05335g CAGL0F05357g
CAGL0F05357g CAGL0F05379g
CAGL0F05379g CAGL0F05401g
CAGL0F05401g CAGL0F05423g
CAGL0F05423g CAGL0F05445g
CAGL0F05445g CAGL0F05467g
CAGL0F05467g CAGL0F05489g
CAGL0F05489g CAGL0F05511g
CAGL0F05511g CAGL0F05533g
CAGL0F05533g CAGL0F05555g
CAGL0F05555g CAGL0F05577g
CAGL0F05577g CAGL0F05599g
CAGL0F05599g CAGL0F05621g
CAGL0F05621g CAGL0F05643g
CAGL0F05643g CAGL0F05665g
CAGL0F05665g CAGL0F05687g
CAGL0F05687g CAGL0F05709g
CAGL0F05709g CAGL0F05731g
CAGL0F05731g CAGL0F05753g
CAGL0F05753g CAGL0F05775g
CAGL0F05775g CAGL0F05797g
CAGL0F05797g CAGL0F05819g
CAGL0F05819g CAGL0F05841g
CAGL0F05841g CAGL0F05863g
CAGL0F05863g CAGL0F05885g
CAGL0F05885g CAGL0F05907g
CAGL0F05907g CAGL0F05929g
CAGL0F05929g CAGL0F05951g
CAGL0F05951g CAGL0F05973g
CAGL0F05973g CAGL0F05995g
CAGL0F05995g CAGL0F06017g
CAGL0F06017g CAGL0F06039g
CAGL0F06039g CAGL0F06061g
CAGL0F06061g CAGL0F06127g
CAGL0F06127g CAGL0F06149g
CAGL0F06149g CAGL0F06171g
CAGL0F06171g CAGL0F06215g
CAGL0F06215g CAGL0F06237g
CAGL0F06237g CAGL0F06259g
CAGL0F06259g CAGL0F06325g
CAGL0F06325g CAGL0F06347g
CAGL0F06347g CAGL0F06369g
CAGL0F06369g CAGL0F06391g
CAGL0F06391g CAGL0F06413g
CAGL0F06413g CAGL0F06435g
CAGL0F06435g CAGL0F06457g
CAGL0F06457g CAGL0F06479g
CAGL0F06479g CAGL0F06501g
